order,P,T,L,ST
139,78328920.55866534,34.31389267481764,1.221424016376309,3.407453345998969e-08
140,78351004.38764815,34.32602868885691,1.226900439350318,3.354576207453452e-08
141,78370034.60653082,34.33800791766041,1.232439340053603,3.302126042758208e-08
142,78386061.01520056,34.34982506069326,1.238038674451478,3.250080631600641e-08
143,78399145.83272688,34.36148678052509,1.243698956668822,3.199682644065684e-08
144,78409348.943573,34.37299531062175,1.249419134545858,3.148395558393688e-08
145,78416721.2027862,34.384347233219216,1.255197915801348,3.097461264580556e-08
146,78421321.35520153,34.39554923294905,1.261035370610611,3.0481155502823057e-08
147,78423202.39000705,34.40659973974541,1.266930241252596,2.999084179096203e-08
148,78422418.77158517,34.417501589797276,1.272882219802139,2.9503531606181673e-08
149,78419018.24124916,34.42825478162926,1.278890328476275,2.9019103247104564e-08
150,78413055.00690494,34.438861964510195,1.284954206719033,2.852488980096196e-08
151,78404584.21094084,34.44932528496633,1.291073269663083,2.8058197908074905e-08
152,78393651.10094656,34.459644645659836,1.297246608890096,2.7581458842284194e-08
153,78380303.68618548,34.46982237064817,1.303473879455062,2.710700807929325e-08
154,78364587.38105983,34.47985703488777,1.309754102506192,2.6634707999725872e-08
155,78346561.64344768,34.48975551701444,1.316087405242835,2.6176904813623155e-08
156,78326266.8426012,34.49951581155182,1.322472736459196,2.5708559851036833e-08
157,78303746.73475398,34.50913990554276,1.32890977559832,2.5254451332177447e-08
158,78279043.96651696,34.51862824803402,1.335397732940037,2.478958062810034e-08
159,78252204.86301474,34.52798102268021,1.341935923220718,2.433870897947207e-08
160,78223281.28054082,34.537205988888026,1.348525117662497,2.3876882111472657e-08
161,78192302.83894826,34.54629589123849,1.355162920600079,2.3428822020848578e-08
162,78159323.0643317,34.55525826143786,1.361850119262282,2.2982025897963912e-08
163,78124377.01214005,34.56409171913251,1.368586003821631,2.2536409907115296e-08
164,78087516.80758125,34.57280291768294,1.375370800109236,2.209183449688143e-08
165,78048756.61793642,34.58137823012635,1.382201083822616,2.1648205464292294e-08
166,78008160.70640123,34.58983547807272,1.389079815004499,2.1205483184707577e-08
167,77965758.31389463,34.59816792975965,1.396004953778912,2.0763542028406348e-08
168,77921592.16418174,34.606379070459575,1.402976488406142,2.0322305978680048e-08
169,77875697.84223074,34.61447053748068,1.409993979369791,1.98817152384604e-08
170,77828117.64417975,34.62244552212205,1.417057621221262,1.944165869662285e-08
171,77778855.2862527,34.630289159113346,1.424163397765325,1.9002058961452053e-08
172,77727997.37077048,34.63802737860128,1.431316011756008,1.8575336942975317e-08
173,77675544.84901273,34.64564568869084,1.438512088321778,1.8136462759742678e-08
174,77621544.8484813,34.65315066189347,1.445751989780883,1.7697818145636558e-08
